date,storage,inflow,outflow,evaporation,elevation
1965-11-30,NA,NA,NA,NA,2226.229
1965-12-01,NA,NA,NA,NA,NA
1965-12-02,NA,NA,NA,NA,NA
1965-12-03,NA,NA,NA,NA,NA
1965-12-04,NA,NA,NA,NA,NA
1965-12-05,NA,NA,NA,NA,NA
1965-12-06,NA,NA,NA,NA,NA
1965-12-07,NA,NA,NA,NA,NA
1965-12-08,NA,NA,NA,NA,NA
1965-12-09,NA,NA,NA,NA,NA
1965-12-10,NA,NA,NA,NA,NA
1965-12-11,NA,NA,NA,NA,NA
1965-12-12,NA,NA,NA,NA,NA
1965-12-13,NA,NA,NA,NA,NA
1965-12-14,NA,NA,NA,NA,NA
1965-12-15,NA,NA,NA,NA,NA
1965-12-16,NA,NA,NA,NA,NA
1965-12-17,NA,NA,NA,NA,NA
1965-12-18,NA,NA,NA,NA,NA
1965-12-19,NA,NA,NA,NA,NA
1965-12-20,NA,NA,NA,NA,NA
1965-12-21,NA,NA,NA,NA,NA
1965-12-22,NA,NA,NA,NA,NA
1965-12-23,NA,NA,NA,NA,NA
1965-12-24,NA,NA,NA,NA,NA
1965-12-25,NA,NA,NA,NA,NA
1965-12-26,NA,NA,NA,NA,NA
1965-12-27,NA,NA,NA,NA,NA
1965-12-28,NA,NA,NA,NA,NA
1965-12-29,NA,NA,NA,NA,NA
1965-12-30,NA,NA,NA,NA,NA
1965-12-31,NA,NA,NA,NA,2238.024
1966-01-01,NA,NA,NA,NA,NA
1966-01-02,NA,NA,NA,NA,NA
1966-01-03,NA,NA,NA,NA,NA
1966-01-04,NA,NA,NA,NA,NA
1966-01-05,NA,NA,NA,NA,NA
1966-01-06,NA,NA,NA,NA,NA
1966-01-07,NA,NA,NA,NA,NA
1966-01-08,NA,NA,NA,NA,NA
1966-01-09,NA,NA,NA,NA,NA
1966-01-10,NA,NA,NA,NA,NA
1966-01-11,NA,NA,NA,NA,NA
1966-01-12,NA,NA,NA,NA,NA
1966-01-13,NA,NA,NA,NA,NA
1966-01-14,NA,NA,NA,NA,NA
1966-01-15,NA,NA,NA,NA,NA
1966-01-16,NA,NA,NA,NA,NA
1966-01-17,NA,NA,NA,NA,NA
1966-01-18,NA,NA,NA,NA,NA
1966-01-19,NA,NA,NA,NA,NA
1966-01-20,NA,NA,NA,NA,NA
1966-01-21,NA,NA,NA,NA,NA
1966-01-22,NA,NA,NA,NA,NA
1966-01-23,NA,NA,NA,NA,NA
1966-01-24,NA,NA,NA,NA,NA
1966-01-25,NA,NA,NA,NA,NA
1966-01-26,NA,NA,NA,NA,NA
1966-01-27,NA,NA,NA,NA,NA
1966-01-28,NA,NA,NA,NA,NA
1966-01-29,NA,NA,NA,NA,NA
1966-01-30,NA,NA,NA,NA,NA
1966-01-31,8.02,NA,NA,NA,2243.755
1966-02-01,NA,NA,NA,NA,NA
1966-02-02,NA,NA,NA,NA,NA
1966-02-03,NA,NA,NA,NA,NA
