date,storage,inflow,outflow,evaporation,elevation
1970-04-06,NA,NA,NA,NA,NA
1970-04-07,NA,NA,NA,NA,NA
1970-04-08,NA,NA,NA,NA,NA
1970-04-09,NA,NA,NA,NA,NA
1970-04-10,NA,NA,NA,NA,NA
1970-04-11,NA,NA,NA,NA,NA
1970-04-12,NA,NA,NA,NA,NA
1970-04-13,NA,NA,NA,NA,NA
1970-04-14,NA,NA,NA,NA,NA
1970-04-15,NA,NA,NA,NA,NA
1970-04-16,NA,NA,NA,NA,NA
1970-04-17,NA,NA,NA,NA,NA
1970-04-18,NA,NA,NA,NA,NA
1970-04-19,NA,NA,NA,NA,NA
1970-04-20,NA,NA,NA,NA,NA
1970-04-21,NA,NA,NA,NA,NA
1970-04-22,NA,NA,NA,NA,NA
1970-04-23,NA,NA,NA,NA,NA
1970-04-24,NA,NA,NA,NA,NA
1970-04-25,NA,NA,NA,NA,NA
1970-04-26,NA,NA,NA,NA,NA
1970-04-27,NA,NA,NA,NA,NA
1970-04-28,NA,NA,NA,NA,NA
1970-04-29,NA,NA,NA,NA,NA
1970-04-30,NA,NA,NA,NA,NA
1970-05-01,NA,NA,NA,NA,NA
1970-05-02,NA,NA,NA,NA,NA
1970-05-03,NA,NA,NA,NA,NA
1970-05-04,NA,NA,NA,NA,NA
1970-05-05,NA,NA,NA,NA,NA
1970-05-06,NA,NA,NA,NA,NA
1970-05-07,NA,NA,NA,NA,NA
1970-05-08,NA,NA,NA,NA,NA
1970-05-09,NA,NA,NA,NA,NA
1970-05-10,NA,NA,NA,NA,NA
1970-05-11,NA,NA,NA,NA,NA
1970-05-12,NA,NA,NA,NA,NA
1970-05-13,NA,NA,NA,NA,NA
1970-05-14,NA,NA,NA,NA,NA
1970-05-15,NA,NA,NA,NA,NA
1970-05-16,NA,NA,NA,NA,NA
1970-05-17,NA,NA,NA,NA,NA
1970-05-18,NA,NA,NA,NA,NA
1970-05-19,NA,NA,NA,NA,NA
1970-05-20,NA,NA,NA,NA,NA
1970-05-21,NA,NA,NA,NA,NA
1970-05-22,NA,NA,NA,NA,NA
1970-05-23,NA,NA,NA,NA,NA
1970-05-24,NA,NA,NA,NA,NA
1970-05-25,NA,NA,NA,NA,NA
1970-05-26,NA,NA,NA,NA,NA
1970-05-27,NA,NA,NA,NA,NA
1970-05-28,NA,NA,NA,NA,NA
1970-05-29,NA,NA,NA,NA,NA
1970-05-30,NA,NA,NA,NA,NA
1970-05-31,NA,NA,NA,NA,NA
1970-06-01,NA,NA,NA,NA,NA
1970-06-02,NA,NA,NA,NA,NA
1970-06-03,NA,NA,NA,NA,NA
1970-06-04,NA,NA,NA,NA,NA
1970-06-05,NA,NA,NA,NA,NA
1970-06-06,NA,NA,NA,NA,NA
1970-06-07,NA,NA,NA,NA,NA
1970-06-08,NA,NA,NA,NA,NA
1970-06-09,NA,NA,NA,NA,NA
1970-06-10,NA,NA,NA,NA,NA
1970-06-11,NA,NA,NA,NA,NA
1970-06-12,NA,NA,NA,NA,NA
1970-06-13,NA,NA,NA,NA,NA
1970-06-14,NA,NA,NA,NA,NA
1970-06-15,NA,NA,NA,NA,NA
1970-06-16,NA,NA,NA,NA,NA
1970-06-17,NA,NA,NA,NA,NA
1970-06-18,NA,NA,NA,NA,NA
1970-06-19,NA,NA,NA,NA,NA
1970-06-20,NA,NA,NA,NA,NA
1970-06-21,NA,NA,NA,NA,NA
1970-06-22,NA,NA,NA,NA,NA
1970-06-23,NA,NA,NA,NA,NA
1970-06-24,NA,NA,NA,NA,NA
1970-06-25,NA,NA,NA,NA,NA
1970-06-26,NA,NA,NA,NA,NA
1970-06-27,NA,NA,NA,NA,NA
1970-06-28,NA,NA,NA,NA,NA
1970-06-29,NA,NA,NA,NA,NA
1970-06-30,NA,NA,NA,NA,NA
1970-07-01,NA,NA,NA,NA,NA
1970-07-02,NA,NA,NA,NA,NA
1970-07-03,NA,NA,NA,NA,NA
1970-07-04,NA,NA,NA,NA,NA
1970-07-05,NA,NA,NA,NA,NA
1970-07-06,NA,NA,NA,NA,NA
1970-07-07,NA,NA,NA,NA,NA
1970-07-08,NA,NA,NA,NA,NA
1970-07-09,NA,NA,NA,NA,NA
1970-07-10,NA,NA,NA,NA,NA
1970-07-11,NA,NA,NA,NA,NA
1970-07-12,NA,NA,NA,NA,NA
1970-07-13,NA,NA,NA,NA,NA
1970-07-14,NA,NA,NA,NA,NA
1970-07-15,NA,NA,NA,NA,NA
1970-07-16,NA,NA,NA,NA,NA
1970-07-17,NA,NA,NA,NA,NA
1970-07-18,NA,NA,NA,NA,NA
1970-07-19,NA,NA,NA,NA,NA
1970-07-20,NA,NA,NA,NA,NA
1970-07-21,NA,NA,NA,NA,NA
1970-07-22,NA,NA,NA,NA,NA
1970-07-23,NA,NA,NA,NA,NA
1970-07-24,NA,NA,NA,NA,NA
1970-07-25,NA,NA,NA,NA,NA
